nation,cls,date,rb_br,rb_lower_br,rb_battles_sum,rb_battles_mean,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death
France,Aviation,2021-10-12,1.0 ~ 11.3,1.0,22639.0,921.2667294533873,64.19506824506384,1.0997389460665223,1.2918817085560317,1.9287698219886036,2.1377136799328595
France,Aviation,2021-10-09,1.0 ~ 11.3,1.0,22729.0,942.2406699852716,64.28844207840203,1.0943011131154032,1.2776395793919662,1.9065682608121781,2.105038497074222
France,Aviation,2021-10-05,1.0 ~ 11.3,1.0,23538.0,1016.9110667047005,65.01525618149375,1.072999405217096,1.2477275044608718,1.859854278188461,2.046758858016824
France,Aviation,2021-10-02,1.0 ~ 11.3,1.0,24384.0,1088.3053413245218,65.37324721128608,1.0560408464566928,1.2266560039370078,1.8454125656167981,2.036756069553806
France,Aviation,2021-09-29,1.0 ~ 11.3,1.0,25508.0,1169.2076800368884,65.61594636976635,1.0434357848518112,1.209809471538341,1.8345816998588678,2.01221616747687
France,Aviation,2021-09-26,1.0 ~ 11.3,1.0,29098.0,1349.3605228145282,65.99041274314385,1.0407412880610352,1.226453364492405,1.8314392741769194,2.020090040552615
France,Aviation,2021-09-23,1.0 ~ 11.3,1.0,29844.0,1409.437808030329,66.46333333333334,1.0302171290711701,1.224569427690658,1.8164485323683148,2.0484804315775365
France,Aviation,2021-09-20,1.0 ~ 11.3,1.0,30503.0,1457.2746506588735,66.55981247746122,1.0147044552994786,1.227323541946694,1.798182801691637,2.073448841097597
France,Aviation,2021-09-17,1.0 ~ 11.3,1.0,30884.0,1494.4985694549805,66.67450459785002,1.0060416396839789,1.2400883952855848,1.7984325216940809,2.123184173034581
France,Aviation,2021-09-14,1.0 ~ 11.3,1.0,30860.0,1513.7546446316699,66.98236584575503,1.0060800388852884,1.2592258587167855,1.8131163318211274,2.1471331821127673
France,Aviation,2021-09-11,1.0 ~ 11.3,1.0,30483.0,1509.863563063253,67.41821441459174,1.0176987173178493,1.2898310533740118,1.852607026867434,2.053185053964505
France,Aviation,2021-09-08,1.0 ~ 11.3,1.0,29897.0,1655.5025482728797,68.19431882797605,1.0397163595009533,1.3172361775428973,1.9095357393718433,2.10368297822524
France,Aviation,2021-09-05,1.0 ~ 11.3,1.0,29197.0,1621.4796944239215,68.7269027639826,1.0556666780833648,1.326667808336473,1.9430143507894646,2.137727163749701
France,Aviation,2021-09-02,1.0 ~ 11.3,1.0,28374.0,1565.1220502841302,69.24843377740184,1.0751096073870445,1.346859448791147,1.9778152534010012,2.1721833368576866
France,Aviation,2021-08-30,1.0 ~ 11.3,1.0,27493.0,1514.4038725008793,69.64882661040991,1.102683228458153,1.3587320408831338,2.009205252246026,2.190276070272433
France,Aviation,2021-08-27,1.0 ~ 11.3,1.0,26699.0,1466.3699327065933,69.75489456533953,1.1146829469268509,1.3516064272070114,2.0160597775197573,2.185190082025544
France,Aviation,2021-08-24,1.0 ~ 11.3,1.0,26052.0,1418.8666353191054,69.66468140641794,1.1293363273453094,1.343151389528635,2.009331337325349,2.167368340242591
France,Aviation,2021-08-21,1.0 ~ 11.3,1.0,25492.0,1383.4682024425965,69.65653734504943,1.1521077200690413,1.3543613682723994,2.000853601129766,2.1515087086144673
France,Aviation,2021-08-18,1.0 ~ 11.3,1.0,25023.0,1344.9627209633802,69.84560604244096,1.1735175638412663,1.3623538344722854,1.9833205450985094,2.123554330016385
France,Aviation,2021-08-15,1.0 ~ 11.3,1.0,24687.0,1302.5518660293542,69.76495118888484,1.1927083080163647,1.3503090695507756,1.9567168955320615,2.088006238101025
France,Aviation,2021-08-12,1.0 ~ 11.3,1.0,24448.0,1259.504899514616,69.7846003763089,1.2081834914921465,1.382735193062827,1.935980039267016,2.081057755235602
France,Aviation,2021-08-09,1.0 ~ 11.3,1.0,24306.0,1220.6394573356374,69.6751933678927,1.2325594503414794,1.399432238953345,1.9136291450670617,2.069561013741463
France,Aviation,2021-08-06,1.0 ~ 11.3,1.0,24142.0,1172.3772547151575,69.77116974567146,1.265130063789247,1.4508611548338994,1.9060028166680476,2.0676837047469143
France,Aviation,2021-08-03,1.0 ~ 11.3,1.0,23807.0,1114.8312590134553,69.96673667408744,1.301713781660856,1.4861334901499559,1.9102969714789766,2.0526198177006765
France,Aviation,2021-07-31,1.0 ~ 11.3,1.0,23521.0,1058.6239771551664,69.61421665745505,1.3258483907997107,1.4935840312911868,1.9198346158751753,2.0460154755325024
France,Aviation,2021-07-28,1.0 ~ 11.3,1.0,23267.0,1018.3570486096186,69.51942278763914,1.3362019168779817,1.5188644861821468,1.9279086259509177,2.048660334379164
France,Aviation,2021-07-26,1.0 ~ 11.3,1.0,22868.0,962.6616880939887,69.4751644218996,1.3590694420150429,1.5608811439566206,1.9565781878607664,2.0554163022564285
France,Aviation,2021-07-23,1.0 ~ 11.3,1.0,22794.0,923.3065082916557,69.26610687022901,1.3581802228656663,1.5922330437834518,1.9675809423532509,2.0516526278845313
France,Aviation,2021-07-20,1.0 ~ 11.3,1.0,22869.0,899.226908332969,68.91093008002099,1.3452844461935372,1.595151515151515,1.9539477021295204,2.0317635226726134
France,Aviation,2021-07-17,1.0 ~ 11.3,1.0,23148.0,896.3465454178908,68.41119405564196,1.3470818213236564,1.5930780196993262,1.9534521340936584,2.0191822187662
France,Aviation,2021-07-14,1.0 ~ 11.3,1.0,23648.0,908.1954273793414,67.58162804465493,1.3274259979702299,1.5599513700947225,1.930224120433017,1.9779820703653583
France,Aviation,2021-07-11,1.0 ~ 11.3,1.0,24370.0,932.4381336342499,66.51220311858843,1.287857611817809,1.5178243742306115,1.8947620024620435,1.9229450143619207
France,Aviation,2021-07-08,1.0 ~ 11.3,1.0,25310.0,964.0710483339918,65.46949940734886,1.2479047807190835,1.4461347293559856,1.869549585144212,1.8580260766495458
France,Aviation,2021-07-05,1.0 ~ 11.3,1.0,26351.0,992.8704445119098,64.37312701605252,1.2075875678342378,1.3800064513680697,1.8336093506887783,1.798090015559182
France,Aviation,2021-07-02,1.0 ~ 11.3,1.0,27573.0,1029.3777481594313,63.14158742247851,1.175180067457295,1.3397842091901497,1.789282268886229,1.750934247270881
France,Aviation,2021-06-29,1.0 ~ 11.3,1.0,28682.0,1064.5089167422077,61.97740324942472,1.1483027682867304,1.3155944494805105,1.7297650094135695,1.6998159124189387
France,Aviation,2021-06-26,1.0 ~ 11.3,1.0,29818.0,1096.1869983455183,60.75834462405258,1.1228559930243478,1.2785559058286942,1.6599470118720236,1.6458629016030588
France,Aviation,2021-06-23,1.0 ~ 11.3,1.0,30382.0,1115.504485660369,60.26403298005398,1.113967480745178,1.2649279178460928,1.630878809821605,1.6246780988743332
France,Aviation,2021-06-19,1.0 ~ 11.3,1.0,31270.0,1141.968889244217,59.315306363927085,1.1005478094019827,1.2389274064598659,1.5828583306683723,1.587381515829869
France,Aviation,2021-06-16,1.0 ~ 11.3,1.0,31674.0,1155.3695733619584,59.02128528130328,1.0914797625812969,1.236136263181158,1.5538643682515627,1.5634927700953465
France,Aviation,2021-06-13,1.0 ~ 11.3,1.0,30884.0,1131.939851811078,58.785613586323024,1.076248866727108,1.2462993783188705,1.5295635280404092,1.5476359927470535
France,Aviation,2021-06-10,1.0 ~ 11.3,1.0,31223.0,1171.7517428391463,59.046994202991385,1.0780351023284118,1.2474979982705057,1.5011385837363482,1.5212689363610157
France,Aviation,2021-06-07,1.0 ~ 11.3,1.0,31445.0,1224.5857889436581,59.51523008427414,1.0776078867864527,1.2768926697408172,1.482523135633646,1.514138654794085
France,Aviation,2021-06-04,1.0 ~ 11.3,1.0,32018.0,1297.8154251775043,60.15350021862703,1.0785024048972454,1.297737522643513,1.4765291398588294,1.5224654881629083
France,Aviation,2021-06-01,1.0 ~ 11.3,1.0,32633.0,1370.5284553468368,60.6240961603285,1.0743121993074496,1.3172481843532622,1.4884681150982133,1.547386388012135
France,Aviation,2021-05-29,1.0 ~ 11.3,1.0,33611.0,1455.8259384328544,61.099471899080655,1.0734494659486478,1.3301838683764244,1.513869268989319,1.5876120912796405
France,Aviation,2021-05-26,1.0 ~ 11.3,1.0,34848.0,1553.0702971954393,61.59294134527089,1.0694616620752986,1.3403790748393023,1.548269341138659,1.6273651285583104
France,Aviation,2021-05-23,1.0 ~ 11.3,1.0,36292.0,1654.045800727433,62.11293205114074,1.0629298467981925,1.349848451449355,1.568626694588339,1.6578190785848121
France,Aviation,2021-05-20,1.0 ~ 11.3,1.0,38145.0,1778.660172150129,62.457764582514095,1.0473823567964349,1.3522663520775988,1.5842272906016517,1.6846200026215756
France,Aviation,2021-05-17,1.0 ~ 11.3,1.0,40036.0,1909.1123234921902,62.743964182235985,1.039530922170047,1.3451623538815065,1.602463782595664,1.7026381256868817
France,Aviation,2021-05-14,1.0 ~ 11.3,1.0,43161.0,2076.5177073438213,62.84076133546488,1.0305588378397164,1.3337499131160073,1.609682815504738,1.7096325386344153
France,Aviation,2021-05-11,1.0 ~ 11.3,1.0,44937.0,2180.1390862021644,62.70701203907693,1.0227547455326347,1.325541090860538,1.6236526692925652,1.7266766806862943
France,Aviation,2021-05-08,1.0 ~ 11.3,1.0,46072.0,2239.195766770851,62.57629427852058,1.0212380621635702,1.3154084910574753,1.6355059472130578,1.7292175290849103
France,Aviation,2021-05-05,1.0 ~ 11.3,1.0,47555.0,2335.6649966705218,62.2161238565871,1.0214400168226265,1.3026218063295132,1.6249395436862581,1.7069952686363157
France,Aviation,2021-05-02,1.0 ~ 11.3,1.0,48499.0,2410.4291191570965,61.95788593579249,1.0222400461865193,1.2927932534691438,1.5913528113981732,1.6564702364997217
France,Aviation,2021-04-29,1.0 ~ 11.3,1.0,49208.0,2466.754393255839,61.71785786863924,1.0218222646724109,1.2846825719395218,1.5628361242074458,1.6149788652251666
France,Aviation,2021-04-26,1.0 ~ 11.3,1.0,50152.0,2536.4867373185516,61.32995094911469,1.0271717977348858,1.273984088371351,1.5019207608869038,1.5327304992821824
France,Aviation,2021-04-23,1.0 ~ 11.3,1.0,50892.0,2580.8145753098065,60.935085868112864,1.03049045036548,1.27042796510257,1.449977796117268,1.4861736618722001
France,Aviation,2021-04-20,1.0 ~ 11.3,1.0,51218.0,2574.8859300766658,60.50568686789801,1.0324975594517554,1.2732461244093873,1.4004984575735095,1.4475750712640088
France,Aviation,2021-04-17,1.0 ~ 11.3,1.0,51121.0,2526.696840828622,60.240785782750734,1.0372477064220185,1.2817769605445903,1.35826450969269,1.4169161401381039
France,Aviation,2021-04-14,1.0 ~ 11.3,1.0,50598.0,2429.899252276111,60.06507925214436,1.0432291790189336,1.284057867899917,1.3369099569152931,1.3921020593699358
France,Aviation,2021-04-10,1.0 ~ 11.3,1.0,49602.0,2281.0733817856803,59.839117777508974,1.0422601911213256,1.2699116971089877,1.3159989516551753,1.3599842748276278
France,Aviation,2021-04-07,1.0 ~ 11.3,1.0,48894.0,2157.429960731378,59.7546156992678,1.0383914181699185,1.2520728514746184,1.301305477154661,1.3469194584202557
France,Aviation,2021-04-04,1.0 ~ 11.3,1.0,48551.0,2052.8441463615577,59.714975180737774,1.0295722024263145,1.2336250540668576,1.2954758913307656,1.3460058495190623
France,Aviation,2021-03-31,1.0 ~ 11.3,1.0,48236.0,1952.756568054289,59.81443921552368,1.020806866240982,1.2176142300356583,1.2967762666887803,1.4595841280371507
France,Aviation,2021-03-28,1.0 ~ 11.3,1.0,47700.0,1822.9334175401818,59.936959119496855,1.0065817610062893,1.1954142557651992,1.307954507337526,1.4870459119496855
France,Aviation,2021-03-25,1.0 ~ 11.3,1.0,47492.0,1767.3215187119233,60.01822285858671,0.9996791038490693,1.1841032173839805,1.3142339762486313,1.5041468036721972
France,Aviation,2021-03-22,1.0 ~ 11.3,1.0,46881.0,1694.9914883783765,60.42755551289436,0.9896017576416885,1.1654461295620826,1.3247375269298862,1.4977511145240077
France,Aviation,2021-03-19,1.0 ~ 11.3,1.0,46615.0,1640.001026851157,61.221211198112194,0.9730932103400192,1.133339697522257,1.3374072723372303,1.4963666201866355
France,Aviation,2021-03-16,1.0 ~ 11.3,1.0,46731.0,1632.2509704478825,61.590872868117515,0.9581797949968971,1.11571569193897,1.3376296248742803,1.4933433908968352
France,Aviation,2021-03-13,1.0 ~ 11.3,1.0,47301.0,1645.0074934990803,62.25537811039936,0.941884949578233,1.096614870721549,1.328023086192681,1.4854157417390754
France,Aviation,2021-03-10,1.0 ~ 11.3,1.0,48328.0,2020.4304323235667,63.007882800860784,0.9246136815096839,1.090444876676047,1.3158626469127628,1.4790508607846382
France,Aviation,2021-03-07,1.0 ~ 11.3,1.0,49833.0,2076.5318025538636,63.714443842433724,0.9103222764031866,1.0823721228904541,1.2970766359641202,1.472510986695563
France,Aviation,2021-03-04,1.0 ~ 11.3,1.0,52733.0,2177.327970783633,64.46430432556463,0.8933675307682096,1.0690929778317182,1.2788919651830921,1.4626488157320843
France,Aviation,2021-03-01,1.0 ~ 11.3,1.0,55151.0,2260.1491671350777,65.08536436329351,0.8793443455241066,1.0554474080252398,1.2658249170459284,1.452941741763522
France,Aviation,2021-02-26,1.0 ~ 11.3,1.0,56943.0,2322.166603738241,65.51647120805015,0.8691393147533499,1.043869132290185,1.2535560121525033,1.4356375673919533
France,Aviation,2021-02-23,1.0 ~ 11.3,1.0,59589.0,2432.9139732165336,66.11771786739163,0.8547364446458239,1.0270026347144607,1.2347992079074996,1.4070507979660678
France,Aviation,2021-02-20,1.0 ~ 11.3,1.0,63368.0,2600.832918034339,66.45886362201742,0.8341688233808864,1.0043828115136977,1.2129887324832724,1.3583531119808103
France,Aviation,2021-02-17,1.0 ~ 11.3,1.0,66146.0,2729.2059043630757,66.52855577056813,0.8210457170501617,0.9880999606930124,1.1970042028240557,1.3425049133734466
France,Aviation,2021-02-14,1.0 ~ 11.3,1.0,67807.0,2809.9654797193994,66.55296518058609,0.8144735794239533,0.9793491822378221,1.187874113292138,1.334996239326323
France,Aviation,2021-02-11,1.0 ~ 11.3,1.0,70007.0,2919.663179158275,66.51521847815218,0.8047553816046966,0.9671569985858557,1.1800539946005402,1.3289871012898709
France,Aviation,2021-02-10,1.0 ~ 11.3,1.0,70575.0,2949.679259652852,66.48978122564648,0.8012742472546937,0.96370145235565,1.1798444208289052,1.3266618490967057
France,Aviation,2021-02-07,1.0 ~ 11.3,1.0,71839.0,3035.7737452265947,66.30150085608096,0.7977158646417684,0.9497451245145395,1.1844321329639889,1.32255641086318
France,Aviation,2021-02-04,1.0 ~ 11.3,1.0,71766.0,3053.693901243857,66.19172365744224,0.7997345539670595,0.9470438647827663,1.1964236546554077,1.326169773987682
France,Aviation,2021-02-01,1.0 ~ 11.3,1.0,69738.0,3033.9404081466823,65.75262166967795,0.818064183085262,0.9551785253376924,1.241685451260432,1.3478849407783418
France,Aviation,2021-01-29,1.0 ~ 11.3,1.0,68043.0,2996.0922039494635,65.4694316829064,0.8298912452419794,0.9643303499257821,1.2710732918889527,1.3645152330144172
France,Aviation,2021-01-26,1.0 ~ 11.3,1.0,63577.0,2878.0893929146287,64.80789357786621,0.8614146625351935,1.0023874986237162,1.3243778410431446,1.403836607578212
France,Aviation,2021-01-23,1.0 ~ 11.3,1.0,59943.0,2770.0103236964005,64.31570808935155,0.8853278948334251,1.0323478971689772,1.3635210116277132,1.4408569807984253
France,Aviation,2021-01-20,1.0 ~ 11.3,1.0,57301.0,2683.679102458945,64.06569710825292,0.9001753896092565,1.054294165895883,1.3963789462662086,1.4736584003769566
France,Aviation,2021-01-17,1.0 ~ 11.3,1.0,53205.0,2531.5167299439277,63.697945493844564,0.924648999154215,1.0844071045954329,1.4494190395639508,1.5270835447796258
France,Aviation,2021-01-14,1.0 ~ 11.3,1.0,48057.0,2353.2260673089595,63.03213475664315,0.9587620950121731,1.12377364379799,1.506788605197994,1.5637415985184262
France,Aviation,2021-01-11,1.0 ~ 11.3,1.0,45680.0,2278.8258720081726,62.81026007005254,0.9687637915936952,1.1373487302977234,1.5105236427320492,1.471183887915937
France,Aviation,2021-01-07,1.0 ~ 11.3,1.0,41983.0,2173.0249192133324,62.11469189910202,0.9761755948836432,1.1586063406616964,1.479944024962485,1.4505549865421719
France,Aviation,2021-01-03,1.0 ~ 11.3,1.0,39615.0,2104.9181265513903,61.57399697084439,0.9742670705540831,1.16642206235012,1.4122178467752113,1.3902915562287008
France,Aviation,2020-12-30,1.0 ~ 11.3,1.0,39248.0,2092.7611364485665,61.24987107623319,0.9675349062372605,1.1667025071341215,1.3662181512433753,1.35166581736649
France,Aviation,2020-12-27,1.0 ~ 11.3,1.0,39359.0,2111.330420403635,60.93740923295816,0.9680111283315125,1.1705902080845552,1.3230984018902918,1.3181379100078763
France,Aviation,2020-12-24,1.0 ~ 11.3,1.0,39697.0,2149.1667544146912,60.38896667254452,0.976318361589037,1.178362344761569,1.2826470514144646,1.2836106002972516
France,Aviation,2020-12-21,1.0 ~ 11.3,1.0,39775.0,2172.443648020113,60.08906297925833,0.9877636706473916,1.1895411690760527,1.2724155876807037,1.2807293526084225
France,Aviation,2020-12-18,1.0 ~ 11.3,1.0,39981.0,2212.2810497486307,59.58624871814112,0.9996238213151245,1.2103509166854256,1.2537695405317526,1.269562792326355
France,Aviation,2020-12-15,1.0 ~ 11.3,1.0,40014.0,2239.008524516419,59.19968561003649,1.0162185734992752,1.232294197031039,1.248291597940721,1.2675001249562654
France,Aviation,2020-12-12,1.0 ~ 11.3,1.0,39709.0,2232.9960172756805,58.89836686897176,1.0378455765695433,1.260770857991891,1.2437404618600318,1.2761321111083128
France,Aviation,2020-12-09,1.0 ~ 11.3,1.0,38822.0,2207.272356309996,58.74988614703004,1.0744856009479162,1.3102776776054816,1.246386327340168,1.2838148472515585
France,Aviation,2020-12-06,1.0 ~ 11.3,1.0,37803.0,2168.969186748847,58.70168690315583,1.1101023728275534,1.3474094648572865,1.2618009152712748,1.2901605692669893
France,Aviation,2020-12-03,1.0 ~ 11.3,1.0,36921.0,2136.654677103365,58.741014057040715,1.1351136209745132,1.3769117846212184,1.2734332764551342,1.2965147206197014
France,Aviation,2020-11-30,1.0 ~ 11.3,1.0,35053.0,2061.011926226001,58.855948991527114,1.18151028442644,1.424685476278778,1.2954006789718424,1.3032679085955554
France,Aviation,2020-11-27,1.0 ~ 11.3,1.0,33778.0,1999.5914821284073,59.00041772751495,1.204234412931494,1.4444301024335364,1.3104875954763457,1.3118997572384394
France,Aviation,2020-11-23,1.0 ~ 11.3,1.0,32732.0,1938.7400260703084,59.119055664181836,1.2146782964682878,1.454088353904436,1.3200204692655506,1.3261606379078579
France,Aviation,2020-11-20,1.0 ~ 11.3,1.0,32092.0,1888.8595537828742,59.236563629565,1.2099476505047986,1.4380100959740745,1.3338607752710958,1.327878910631933
France,Aviation,2020-11-17,1.0 ~ 11.3,1.0,31573.0,1847.9371746956788,59.147800019003576,1.1989228137965984,1.419432109713996,1.328649162258892,1.3256402622493901
France,Aviation,2020-11-14,1.0 ~ 11.3,1.0,31284.0,1825.1247533350381,59.12980469249456,1.17847461961386,1.3978151770873288,1.3215765247410816,1.3210305587520779
France,Aviation,2020-11-11,1.0 ~ 11.3,1.0,31270.0,1814.3583173435668,58.87659002238567,1.150052446434282,1.365433002878158,1.3162897345698754,1.3169865685960986
France,Aviation,2020-11-05,1.0 ~ 11.3,1.0,31789.0,1813.0982268499583,58.40936015602882,1.0993079367076661,1.3083009846173206,1.3056324514769257,1.3130368995564503
France,Aviation,2020-11-02,1.0 ~ 11.3,1.0,32288.0,1858.6391641889659,58.35841303270565,1.0749132804757184,1.2713977329038653,1.2835709861248763,1.2881423439048565
France,Aviation,2020-10-30,1.0 ~ 11.3,1.0,32742.0,1910.9032847718527,58.192149838128394,1.0507415551890538,1.2565521348726405,1.2377258566978195,1.2566028342801296
France,Aviation,2020-10-27,1.0 ~ 11.3,1.0,33041.0,1980.3980983222866,57.924678732483876,1.0419838987924095,1.2418701007838746,1.181532641263884,1.2092106776429286
France,Aviation,2020-10-24,1.0 ~ 11.3,1.0,33186.0,2073.812910564696,57.600307961188456,1.0359901765804858,1.2350777436268305,1.1263599108057618,1.155420357982282
France,Aviation,2020-10-21,1.0 ~ 11.3,1.0,33199.0,2132.7726286936354,57.42996023976626,1.0326515858911411,1.2323768788216514,1.0871984095906502,1.119273472092533
France,Aviation,2020-10-18,1.0 ~ 11.3,1.0,33483.0,2259.060069786658,57.29996983543887,1.0287847564435681,1.227347907893558,1.0372938506107576,1.0639703730251173
France,Aviation,2020-10-15,1.0 ~ 11.3,1.0,33826.0,2397.941419815132,57.03394341630698,1.022696150889848,1.2093626204694614,0.99174008159404,1.0094081475787853
France,Aviation,2020-10-12,1.0 ~ 11.3,1.0,33909.0,2503.3019734190525,56.8073027809726,1.020040697160046,1.2149317290394879,0.9574186794066473,0.9859479784128106
France,Aviation,2020-10-09,1.0 ~ 11.3,1.0,34186.0,2613.7373949374987,56.773165915872,1.0135859708652664,1.2067717779207863,0.9224600713742468,0.9456707424091735
France,Aviation,2020-10-06,1.0 ~ 11.3,1.0,34509.0,2710.918654070919,56.68257932713206,0.9968022834622852,1.1879999420441045,0.8935344402909385,0.9052018314062997
France,Aviation,2020-10-03,1.0 ~ 11.3,1.0,34681.0,2761.3652696481263,56.549103832069434,0.9677108503215017,1.1550462789423603,0.853253366396586,0.8682572590179061
France,Aviation,2020-09-30,1.0 ~ 11.3,1.0,34783.0,2786.454781550374,56.4265974757784,0.9558726964321651,1.1369640341546157,0.8374481787079895,0.8539806802173475
France,Aviation,2020-09-27,1.0 ~ 11.3,1.0,34865.0,2797.49641378651,56.41041617668149,0.9408730818872795,1.1135307615086765,0.8209040585114011,0.844882833787466
France,Aviation,2020-09-24,1.0 ~ 11.3,1.0,34967.0,2774.923540767009,56.525706523293394,0.9211616667143306,1.097772757171047,0.8120553664884034,0.8484499671118484
France,Aviation,2020-09-21,1.0 ~ 11.3,1.0,34898.0,2748.4995730414353,56.511272279213706,0.9153707948879592,1.091157946014098,0.8135758496188892,0.8521989798842341
France,Aviation,2020-09-18,1.0 ~ 11.3,1.0,34460.0,2679.680131553492,56.59500232153221,0.9158023795705165,1.086026987811956,0.824819791062101,0.8554599535693557
France,Aviation,2020-09-15,1.0 ~ 11.3,1.0,33974.0,2610.939125998312,56.6631426973568,0.915761170306705,1.088528580679343,0.833258079708012,0.8594684170247837
France,Aviation,2020-09-12,1.0 ~ 11.3,1.0,33237.0,2508.8688895909177,56.720886361584974,0.9245798357252459,1.0977320456118183,0.8507762433432621,0.8732496916087493
France,Aviation,2020-09-09,1.0 ~ 11.3,1.0,32420.0,2405.1038109191854,56.82954842689697,0.9328633559531154,1.1139818013571867,0.8719383096853793,0.897613818630475
France,Aviation,2020-09-06,1.0 ~ 11.3,1.0,31381.0,2284.311361970619,56.864722921513014,0.9480067556801887,1.1308537012842166,0.901239922245945,0.9255450750454097
France,Aviation,2020-09-03,1.0 ~ 11.3,1.0,29957.0,2148.649279522872,57.5020632907167,0.9810752077978435,1.162330673966018,0.9398888406716294,0.9472440498047201
France,Aviation,2020-08-31,1.0 ~ 11.3,1.0,29185.0,2081.3703329335845,57.824573924961456,1.003400034264177,1.184077437039575,0.9524495459996574,0.9540452287133803
France,Aviation,2020-08-28,1.0 ~ 11.3,1.0,28289.0,2000.9700425371466,58.14849022588285,1.0314836155396092,1.210830711584008,0.9668648591325252,0.9563208314185725
France,Aviation,2020-08-25,1.0 ~ 11.3,1.0,27483.0,1938.3967228225933,58.44452570680056,1.0655627114943784,1.241688316413783,0.9741833133209621,0.9503915147545755
France,Aviation,2020-08-22,1.0 ~ 11.3,1.0,27277.0,1918.3042966601897,58.4861014774352,1.077894563185101,1.252138431645709,0.9739344502694578,0.9438941232540236
France,Aviation,2020-08-19,1.0 ~ 11.3,1.0,27158.0,1890.979083511304,58.56051513366227,1.0942668826865012,1.2631467707489508,0.9679998527137491,0.9326931290963989
France,Aviation,2020-08-16,1.0 ~ 11.3,1.0,27429.0,1922.062916985672,58.50353129899012,1.1007276969630684,1.2696142768602574,0.9441423311094097,0.9145893032921362
France,Aviation,2020-08-13,1.0 ~ 11.3,1.0,27699.0,1953.0270930358497,58.48281418101737,1.1017238889490595,1.2729145456514677,0.9334048160583415,0.9088093432975919
France,Aviation,2020-08-10,1.0 ~ 11.3,1.0,28346.0,2016.2751869752346,58.22713081210752,1.0985320680166513,1.2682353771255204,0.9134089465885838,0.892355535172511
France,Aviation,2020-08-07,1.0 ~ 11.3,1.0,28886.0,2075.486528652865,58.00066433566434,1.0958651249740359,1.2641604929723742,0.8986571349442638,0.8774105102817975
France,Aviation,2020-08-04,1.0 ~ 11.3,1.0,28936.0,2124.10403303843,57.819182333425495,1.085570569532762,1.2709185789328172,0.8762033453137961,0.8676320154824441
France,Aviation,2020-07-30,1.0 ~ 11.3,1.0,28946.0,2212.6969690688406,57.4491480688178,1.072715401091688,1.2700345470876804,0.8484647274234782,0.8548849581980238
France,Aviation,2020-07-27,1.0 ~ 11.3,1.0,31186.0,2543.745891853182,57.46727537997819,1.0779131661643044,1.2838921310844609,0.8249672930160971,0.8377438594241006
France,Aviation,2020-07-24,1.0 ~ 11.3,1.0,32652.0,2709.0811001878396,57.40472528482175,1.0764936297929681,1.2878390297684674,0.8175147004777654,0.830723079750092
France,Aviation,2020-07-21,1.0 ~ 11.3,1.0,35755.0,2988.115411364378,57.392804642707304,1.0756224304293105,1.296095091595581,0.8047403160397149,0.8176929100825059
France,Aviation,2020-07-08,1.0 ~ 11.3,1.0,46189.0,3294.069928987421,57.46501786139557,1.0578852107644676,1.2946586849682826,0.7790320206109679,0.8041518543376129
France,Aviation,2020-07-05,1.0 ~ 11.3,1.0,53287.0,3456.6855674617327,57.41689793007675,1.0536566141835721,1.2887989565935407,0.7649404169872577,0.7925722971831779
France,Aviation,2020-07-02,1.0 ~ 11.3,1.0,53287.0,3456.6855674617327,57.41689793007675,1.0536566141835721,1.2887989565935407,0.7649404169872577,0.7925722971831779
France,Aviation,2020-06-29,1.0 ~ 11.3,1.0,53862.0,3241.760615709282,57.58923749582266,1.0514637406706027,1.279174371542089,0.7633179235824886,0.7950772344138725
France,Aviation,2020-06-24,1.0 ~ 11.3,1.0,53057.0,2970.4727327842384,57.70248449780424,1.0471494807471209,1.269122641687242,0.7713134930357918,0.8120843621011364
France,Aviation,2020-06-22,1.0 ~ 11.3,1.0,51404.0,2768.3572413301167,57.9311656680414,1.0447008014940473,1.2606684304723368,0.7817973309470081,0.8233337872539102
France,Aviation,2020-06-19,1.0 ~ 11.3,1.0,49172.0,2568.784474904417,57.968359838932734,1.0474398031399983,1.256717644187749,0.7965738631741641,0.8411370292036118
France,Aviation,2020-06-15,1.0 ~ 11.3,1.0,46189.0,2267.868524973478,58.03483729892398,1.0497414968931997,1.251511182316136,0.8278585810474356,0.8668858386195847
France,Aviation,2020-06-13,1.0 ~ 11.3,1.0,44075.0,2118.093163168841,58.05336040839478,1.0506836074872374,1.247004197390811,0.8565050482132728,0.8876161089052752
France,Aviation,2020-06-12,1.0 ~ 11.3,1.0,42003.0,1979.7617943956382,58.083814251362995,1.0494776563578792,1.241213008594624,0.8872278170606861,0.9164643001690356
France,Aviation,2020-06-10,1.0 ~ 11.3,1.0,40966.0,1911.885452163583,58.09119684616511,1.0474901137528683,1.2384972904359712,0.9056795879509837,0.9327793780207977
France,Aviation,2020-06-07,1.0 ~ 11.3,1.0,38173.0,1733.9198888394064,57.99772823723574,1.0419414245671024,1.2266934744452884,0.9600424383726718,0.9778848924632594
France,Aviation,2020-06-06,1.0 ~ 11.3,1.0,37275.0,1677.3234853565837,58.06511441985245,1.0420370221327968,1.2252584842387657,0.9781346747149564,0.9935726358148894
